employee,VOTE,amount
762628,144,"237,815"
762630,144,"180,096"
762632,144,"126,667"
762634,144,"238,911"
762638,144,"188,113"
762639,144,"228,851"
762640,144,"20,000"
762641,144,"213,992"
762648,144,"589,401"
762652,144,"239,200"
762653,144,"217,389"
762654,144,"1,651,000"
762656,144,"50,000"
762658,144,"218,444"
762659,144,"245,333"
762660,144,"25,000"
762661,144,"138,334"
762665,144,"247,500"
762667,144,"828,944"
762670,144,"470,460"
762671,144,"939,556"
762674,144,0
762680,144,"233,364"
762681,144,"200,000"
762683,144,"271,270"
762684,144,"222,224"
762685,144,"235,633"
762687,144,"246,944"
762688,144,"254,000"
762690,144,"248,400"
762691,144,"152,000"
762693,144,"458,612"
762694,144,"275,198"
762695,144,"205,217"
762696,144,"20,000"
762697,144,"882,100"
762700,144,"6,489"
762702,144,"275,198"
762706,144,"217,224"
762707,144,"234,235"
762708,144,"230,238"
762712,144,"94,511"
762713,144,"20,000"
762716,144,"255,183"
762718,144,"20,000"
762719,144,"213,429"
762720,144,"879,200"
762725,144,"20,000"
762727,144,"248,247"
762728,144,"133,252"
762730,144,"271,195"
762731,144,"252,007"
762733,144,"254,767"
762734,144,"237,685"
762735,144,"255,552"
762737,144,"253,926"
762738,144,"222,000"
762739,144,"229,369"
762742,144,"50,000"
762745,144,"20,000"
762746,144,"229,605"
762747,144,"30,000"
762750,144,"146,732"
762755,144,"20,000"
762757,144,"30,000"
762758,144,"177,779"
762759,144,"182,951"
762762,144,"230,204"
762763,144,"174,600"
762764,144,"233,855"
762766,144,"247,900"
762769,144,"233,855"
762771,144,"212,128"
762772,144,"253,300"
762774,144,"231,933"
762780,144,"175,600"
762781,144,"373,700"
762783,144,"30,000"
762784,144,"50,000"
762785,144,"282,925"
762786,144,"898,400"
762798,144,"356,374"
762800,144,"503,733"
762809,144,"208,467"
762814,144,"20,000"
762815,144,"255,013"
762816,144,"20,000"
762817,144,"235,633"
762820,144,"237,065"
762821,144,"202,307"
762824,144,"20,000"
762825,144,"250,676"
762828,144,"238,468"
762829,144,"255,411"
762830,144,"273,052"
762831,144,"237,240"
762833,144,"217,224"
762834,144,"89,636"
762835,144,"122,600"
762836,144,"20,000"
762837,144,"171,833"
762838,144,"274,906"
762840,144,"20,000"
762842,144,"235,716"
762843,144,"158,165"
762846,144,"20,000"
762848,144,"20,000"
762850,144,"197,167"
762852,144,"40,000"
762854,144,"183,168"
762856,144,"185,308"
762858,144,"255,531"
762859,144,"189,500"
762864,144,"20,000"
762865,144,"20,000"
762866,144,"168,667"
762867,144,"249,007"
762868,144,"227,000"
762870,144,"266,550"
762872,144,"20,000"
762873,144,"20,000"
762874,144,"20,000"
762875,144,"142,756"
762877,144,"20,000"
762878,144,"236,000"
762879,144,"239,500"
762880,144,"255,546"
762881,144,"167,667"
762882,144,"236,946"
762883,144,"20,000"
762885,144,"274,298"
762886,144,"230,797"
762887,144,"199,898"
762888,144,"270,445"
762889,144,"20,000"
762892,144,"20,000"
762893,144,"236,391"
762894,144,"236,500"
762896,144,"20,000"
762897,144,"266,670"
762898,144,"168,073"
762899,144,"182,587"
762900,144,"20,000"
762904,144,"235,600"
762906,144,"225,622"
762909,144,"20,000"
762910,144,"20,000"
762912,144,"215,070"
762913,144,"20,000"
762914,144,"10,000"
762915,144,"255,029"
762916,144,"238,733"
762918,144,"20,000"
762919,144,"20,000"
762920,144,"20,000"
762922,144,"20,000"
762923,144,"180,667"
762924,144,"151,351"
762925,144,"20,000"
762927,144,"238,795"
762928,144,"44,500"
762929,144,"20,000"
762930,144,"20,000"
762933,144,"144,900"
762935,144,"20,000"
762940,144,"238,096"
762941,144,"232,100"
762942,144,"20,000"
762943,144,"29,600"
762947,144,"227,167"
762948,144,"48,100"
762949,144,"20,000"
762951,144,"245,523"
762955,144,"238,886"
762958,144,"255,483"
762959,144,"20,000"
762960,144,"198,700"
762961,144,"181,152"
762962,144,"266,427"
762963,144,"34,000"
762964,144,"20,000"
762969,144,"174,667"
762971,144,"20,000"
762972,144,"118,200"
762974,144,"20,000"
762978,144,"50,000"
762979,144,"201,000"
762985,144,"20,000"
762990,144,"51,000"
762992,144,"255,246"
762993,144,"254,195"
762996,144,"72,489"
762997,144,"251,247"
762998,144,"255,002"
762999,144,"154,067"
763000,144,"236,666"
763001,144,"156,200"
763002,144,"20,000"
763003,144,"20,000"
763004,144,"20,000"
763005,144,"233,509"
763008,144,"20,000"
763012,144,"50,944"
763013,144,"50,000"
763014,144,"20,000"
763015,144,"20,000"
763016,144,"20,000"
763018,144,"252,100"
763022,144,"20,000"
763025,144,"238,910"
763026,144,"20,000"
763028,144,0
763029,144,"20,000"
763031,144,"20,000"
763032,144,"202,030"
763034,144,"58,900"
763036,144,"20,000"
763037,144,"255,552"
763038,144,"253,650"
763039,144,"20,000"
763040,144,"88,889"
763041,144,"237,624"
763042,144,"50,000"
763043,144,"238,167"
763045,144,"142,333"
763046,144,"20,000"
763047,144,"255,500"
763048,144,"20,000"
763049,144,"111,534"
763050,144,"271,270"
763051,144,"183,761"
763052,144,"30,000"
763053,144,"255,500"
763054,144,"47,500"
763055,144,"20,000"
763057,144,"254,097"
763058,144,"44,900"
763059,144,"217,000"
763060,144,"21,200"
763061,144,"255,013"
763062,144,"178,796"
763064,144,"20,000"
763065,144,"20,000"
763066,144,"30,000"
763070,144,"40,000"
763072,144,"165,110"
763073,144,"102,600"
763074,144,"20,000"
763075,144,"20,000"
763076,144,"25,500"
763077,144,"182,300"
763078,144,"20,000"
763079,144,"20,000"
763081,144,"20,000"
763082,144,"180,656"
763083,144,"141,339"
763085,144,"20,000"
763086,144,"20,000"
763088,144,"255,552"
763089,144,"39,200"
763090,144,"444,444"
763091,144,"275,087"
763093,144,"254,944"
763096,144,"269,100"
763097,144,"254,895"
763100,144,"30,000"
763101,144,"20,000"
763102,144,"271,229"
763103,144,"231,176"
763104,144,"20,000"
763105,144,"219,707"
763106,144,"229,624"
763108,144,"20,000"
763109,144,"30,000"
763110,144,"20,000"
763112,144,"236,300"
763113,144,"20,000"
763116,144,"211,600"
763117,144,"274,442"
763120,144,"255,551"
763122,144,"271,077"
763123,144,"199,880"
763124,144,"10,000"
763125,144,"210,300"
763126,144,"164,305"
763129,144,"254,165"
763130,144,"20,000"
763131,144,"20,000"
763132,144,"246,167"
763135,144,"205,200"
763137,144,"30,000"
763138,144,"50,030"
763140,144,"20,000"
763142,144,"189,833"
763144,144,"20,000"
763145,144,"20,000"
763146,144,"266,667"
763148,144,"238,574"
763150,144,"30,000"
763152,144,"236,767"
763153,144,"255,738"
763157,144,"293,736"
763160,144,"20,000"
763161,144,"50,000"
763162,144,"10,000"
763163,144,"20,000"
763164,144,"20,000"
763166,144,"30,000"
763169,144,"20,000"
763172,144,"102,667"
763174,144,"40,000"
763175,144,"20,000"
763176,144,"20,000"
763178,144,"30,000"
763179,144,"238,694"
763180,144,"275,013"
763182,144,"20,000"
763183,144,"20,000"
763184,144,"20,000"
763185,144,"20,000"
763188,144,"158,200"
763190,144,"188,981"
763191,144,"219,500"
763192,144,"255,383"
763198,144,"180,000"
763205,144,"222,000"
763206,144,"20,000"
763208,144,"271,242"
763210,144,"20,000"
763213,144,"20,000"
763214,144,"30,000"
763215,144,"20,000"
763216,144,"20,000"
763217,144,"30,000"
763221,144,"20,000"
763222,144,"232,593"
763223,144,"20,000"
763224,144,"98,616"
763225,144,"215,813"
763226,144,"20,000"
763227,144,"240,000"
763228,144,"30,000"
763229,144,"237,217"
763231,144,"10,000"
763232,144,"20,000"
763233,144,"238,645"
763235,144,"177,800"
763238,144,"178,400"
763239,144,"180,000"
763241,144,"188,467"
763242,144,"178,100"
763243,144,"175,700"
763244,144,"249,400"
763246,144,"230,098"
